date,year,month,tmax,tmin,prec
2009-07-13,2009,7,35.1,24.2,0.5
2009-07-14,2009,7,34.3,25.5,16.1
2009-07-15,2009,7,37.0,30.6,2.4
2009-07-16,2009,7,32.4,25.8,0.7
2009-07-17,2009,7,32.9,24.3,0.9
2009-07-18,2009,7,31.2,23.3,0.2
2009-07-19,2009,7,38.3,31.4,2.1
2009-07-20,2009,7,30.4,21.3,2.5
2009-07-21,2009,7,31.2,23.8,2.5
2009-07-22,2009,7,30.6,19.2,2.3
2009-07-23,2009,7,38.3,31.1,0.0
2009-07-24,2009,7,40.5,32.7,0.6
2009-07-25,2009,7,41.0,34.0,0.3
2009-07-26,2009,7,30.7,23.0,0.0
2009-07-27,2009,7,41.5,34.6,12.8
2009-07-28,2009,7,30.2,20.3,0.0
2009-07-29,2009,7,35.6,29.2,1.2
2009-07-30,2009,7,37.6,29.6,0.3
2009-07-31,2009,7,35.4,29.0,2.9
2009-08-01,2009,8,30.1,22.1,0.0
2009-08-02,2009,8,28.5,20.5,0.8
2009-08-03,2009,8,29.7,22.5,0.0
2009-08-04,2009,8,33.0,28.3,0.0
2009-08-05,2009,8,27.1,17.7,1.7
2009-08-06,2009,8,28.0,19.5,0.0
2009-08-07,2009,8,29.2,22.4,0.7
2009-08-08,2009,8,28.8,20.5,0.1
2009-08-09,2009,8,28.2,22.3,0.4
2009-08-10,2009,8,32.3,24.7,0.4
2009-08-11,2009,8,28.4,21.0,0.2
2009-08-12,2009,8,25.8,19.3,0.0
2009-08-13,2009,8,28.5,22.5,1.4
2009-08-14,2009,8,29.3,20.0,1.1
2009-08-15,2009,8,25.2,14.8,0.8
2009-08-16,2009,8,27.8,19.8,1.6
2009-08-17,2009,8,26.7,18.5,0.0
2009-08-18,2009,8,26.4,17.2,0.5
2009-08-19,2009,8,29.9,20.5,0.0
2009-08-20,2009,8,29.1,22.7,0.7
2009-08-21,2009,8,29.8,23.0,0.5
2009-08-22,2009,8,27.8,20.1,0.0
2009-08-23,2009,8,29.9,21.0,1.0
2009-08-24,2009,8,28.3,20.6,2.0
2009-08-25,2009,8,31.0,21.0,0.0
2009-08-26,2009,8,31.7,23.0,0.1
2009-08-27,2009,8,27.0,19.8,0.3
2009-08-28,2009,8,28.7,19.8,0.5
2009-08-29,2009,8,30.4,22.7,2.7
2009-08-30,2009,8,28.8,19.9,0.3
2009-08-31,2009,8,28.0,18.2,0.7
2009-09-01,2009,9,14.1,6.0,0.0
2009-09-02,2009,9,24.2,18.5,0.2
2009-09-03,2009,9,19.0,10.7,0.0
2009-09-04,2009,9,21.8,12.8,0.0
2009-09-05,2009,9,28.6,20.3,0.0
2009-09-06,2009,9,22.0,14.5,0.0
2009-09-07,2009,9,24.2,17.3,0.0
2009-09-08,2009,9,19.8,11.2,0.0
2009-09-09,2009,9,26.7,19.4,0.0
2009-09-10,2009,9,24.7,17.0,0.0
2009-09-11,2009,9,18.8,13.5,0.0
2009-09-12,2009,9,23.3,13.5,0.3
2009-09-13,2009,9,19.2,8.9,0.0
2009-09-14,2009,9,22.2,15.5,0.8
2009-09-15,2009,9,18.2,7.6,0.0
2009-09-16,2009,9,19.0,12.6,0.0
2009-09-17,2009,9,21.5,13.1,0.0
2009-09-18,2009,9,23.1,14.6,0.4
2009-09-19,2009,9,23.1,16.4,0.0
2009-09-20,2009,9,17.9,9.8,0.0
2009-09-21,2009,9,22.2,15.5,0.0
2009-09-22,2009,9,19.3,9.7,0.3
2009-09-23,2009,9,22.1,13.5,0.0
2009-09-24,2009,9,27.1,17.7,0.0
2009-09-25,2009,9,24.6,18.0,0.0
2009-09-26,2009,9,22.7,16.7,0.0
2009-09-27,2009,9,21.9,15.2,0.0
2009-09-28,2009,9,19.8,14.1,0.2
2009-09-29,2009,9,24.6,15.4,0.0
2009-09-30,2009,9,25.0,17.7,0.2
2009-10-01,2009,10,13.3,8.2,9.1
2009-10-02,2009,10,12.6,5.1,0
2009-10-03,2009,10,14.6,7.3,0
2009-10-04,2009,10,12.6,4.3,20.4
2009-10-05,2009,10,7.7,-2.5,0
2009-10-06,2009,10,19.3,9.5,16.3
2009-10-07,2009,10,10.4,1.9,0
2009-10-08,2009,10,15.1,7.0,10.5
2009-10-09,2009,10,15.7,7.2,16.6
2009-10-10,2009,10,12.3,4.0,1.8
2009-10-11,2009,10,15.7,7.2,0
2009-10-12,2009,10,17.8,11.3,9.3
2009-10-13,2009,10,15.2,6.6,10.4
2009-10-14,2009,10,13.4,3.3,0.6
2009-10-15,2009,10,10.7,2.5,0
2009-10-16,2009,10,13.7,7.5,0
2009-10-17,2009,10,11.9,1.8,4.6
2009-10-18,2009,10,12.8,5.2,15.8
2009-10-19,2009,10,19.3,11.0,0
2009-10-20,2009,10,14.5,6.1,7.0
2009-10-21,2009,10,14.7,4.2,23.8
2009-10-22,2009,10,18.8,11.2,14.5
2009-10-23,2009,10,15.9,8.8,4.9
2009-10-24,2009,10,16.3,8.7,0
2009-10-25,2009,10,17.1,7.9,0
2009-10-26,2009,10,15.8,6.6,39.2
2009-10-27,2009,10,15.4,10.4,1.9
2009-10-28,2009,10,12.1,6.4,23.6
2009-10-29,2009,10,15.2,6.6,3.3
2009-10-30,2009,10,12.8,4.1,6.2
2009-10-31,2009,10,9.9,2.9,23.6
2009-11-01,2009,11,9.0,-2.3,4.3
2009-11-02,2009,11,11.3,3.6,2.3
2009-11-03,2009,11,8.3,-0.1,14.3
2009-11-04,2009,11,3.9,-1.7,0
2009-11-05,2009,11,5.7,-3.9,14.0
2009-11-06,2009,11,11.0,3.5,16.2
2009-11-07,2009,11,15.7,7.9,7.3
2009-11-08,2009,11,12.6,7.8,0.9
2009-11-09,2009,11,9.3,0.3,4.7
2009-11-10,2009,11,14.5,5.9,26.7
2009-11-11,2009,11,11.1,6.3,3.4
2009-11-12,2009,11,5.9,-3.0,3.8
2009-11-13,2009,11,9.8,2.7,11.5
2009-11-14,2009,11,9.8,2.8,61.5
2009-11-15,2009,11,9.8,0.3,2.5
2009-11-16,2009,11,9.6,0.3,4.0
2009-11-17,2009,11,13.0,8.5,10.5
2009-11-18,2009,11,10.1,5.5,0
2009-11-19,2009,11,14.4,6.6,8.5
2009-11-20,2009,11,10.1,3.9,26.4
2009-11-21,2009,11,10.1,2.8,0
2009-11-22,2009,11,6.4,-1.1,0.6
2009-11-23,2009,11,12.2,3.3,38.9
2009-11-24,2009,11,8.4,0.2,0
2009-11-25,2009,11,13.1,5.9,27.8
2009-11-26,2009,11,10.0,2.9,12.8
2009-11-27,2009,11,7.4,-4.0,11.0
2009-11-28,2009,11,10.6,3.7,14.8
2009-11-29,2009,11,7.4,2.6,119.2
2009-11-30,2009,11,10.7,3.1,44.2
2009-12-01,2009,12,7.3,-0.9,13.3
2009-12-02,2009,12,9.0,-0.4,3.1
2009-12-03,2009,12,6.9,-1.3,5.2
2009-12-04,2009,12,3.6,-5.9,7.6
2009-12-05,2009,12,7.9,-4.8,17.5
2009-12-06,2009,12,4.9,-3.9,20.1
2009-12-07,2009,12,8.4,-2.3,54.1
2009-12-08,2009,12,9.1,0.8,17.8
2009-12-09,2009,12,7.4,-0.5,116.2
2009-12-10,2009,12,6.2,-3.2,0
2009-12-11,2009,12,8.0,2.5,57.0
2009-12-12,2009,12,4.5,-3.8,60.7
2009-12-13,2009,12,6.9,-1.1,32.0
2009-12-14,2009,12,5.1,-3.5,53.4
2009-12-15,2009,12,6.7,-3.7,4.0
2009-12-16,2009,12,3.9,-5.2,65.8
2009-12-17,2009,12,4.0,-6.4,15.9
2009-12-18,2009,12,4.5,-3.4,2.5
2009-12-19,2009,12,0.7,-7.2,0
2009-12-20,2009,12,8.4,1.8,7.2
2009-12-21,2009,12,10.0,2.1,9.3
2009-12-22,2009,12,1.6,-6.9,25.7
2009-12-23,2009,12,11.1,0.7,0
2009-12-24,2009,12,3.3,-4.7,132.0
2009-12-25,2009,12,6.3,-2.7,113.2
2009-12-26,2009,12,1.1,-5.9,22.0
2009-12-27,2009,12,9.0,0.9,0
2009-12-28,2009,12,6.7,1.8,93.1
2009-12-29,2009,12,6.7,-3.0,0
2009-12-30,2009,12,7.7,-2.0,5.0
2009-12-31,2009,12,9.3,0.7,93.2
2010-01-01,2010,1,9.7,3.6,80.5
2010-01-02,2010,1,5.6,2.1,4.8
2010-01-03,2010,1,11.1,2.5,0
2010-01-04,2010,1,4.4,-5.1,9.1
2010-01-05,2010,1,8.8,-0.0,10.0
2010-01-06,2010,1,5.1,-2.5,16.3
2010-01-07,2010,1,6.8,-1.2,3.2
2010-01-08,2010,1,9.5,-0.7,61.3
2010-01-09,2010,1,6.8,-2.7,9.2
2010-01-10,2010,1,8.7,1.9,0
2010-01-11,2010,1,11.7,4.5,14.0
2010-01-12,2010,1,8.7,3.6,14.4
2010-01-13,2010,1,7.1,1.4,16.8
2010-01-14,2010,1,11.9,3.9,21.9
2010-01-15,2010,1,1.2,-4.8,1.6
2010-01-16,2010,1,8.2,2.3,2.4
2010-01-17,2010,1,10.3,1.4,10.0
2010-01-18,2010,1,12.1,4.9,9.4
2010-01-19,2010,1,10.4,3.0,144.8
2010-01-20,2010,1,4.6,-3.8,0
2010-01-21,2010,1,7.5,0.4,134.6
2010-01-22,2010,1,8.4,2.3,4.0
2010-01-23,2010,1,10.2,1.8,3.6
2010-01-24,2010,1,6.9,-2.1,14.0
2010-01-25,2010,1,13.4,6.0,81.4
2010-01-26,2010,1,10.2,2.4,47.9
2010-01-27,2010,1,13.4,4.1,24.1
2010-01-28,2010,1,5.0,-3.5,0
2010-01-29,2010,1,8.0,-1.0,0
2010-01-30,2010,1,9.2,1.2,9.8
2010-01-31,2010,1,9.4,3.6,56.2
2010-02-01,2010,2,16.8,11.3,0
2010-02-02,2010,2,5.2,-3.2,3.3
2010-02-03,2010,2,9.6,2.1,0
2010-02-04,2010,2,16.7,9.4,0
2010-02-05,2010,2,16.4,6.7,1.7
2010-02-06,2010,2,7.4,-0.3,3.7
2010-02-07,2010,2,15.1,4.7,5.0
2010-02-08,2010,2,17.6,9.6,0
2010-02-09,2010,2,14.5,8.5,17.8
2010-02-10,2010,2,12.4,4.1,0
2010-02-11,2010,2,17.5,10.4,8.8
2010-02-12,2010,2,6.2,3.1,0
2010-02-13,2010,2,19.2,12.3,10.7
2010-02-14,2010,2,17.7,9.3,3.3
2010-02-15,2010,2,12.5,1.7,6.4
2010-02-16,2010,2,11.5,2.6,0.3
2010-02-17,2010,2,14.2,4.9,0.1
2010-02-18,2010,2,16.7,7.9,1.1
2010-02-19,2010,2,12.3,4.0,3.0
2010-02-20,2010,2,15.0,6.4,7.9
2010-02-21,2010,2,10.6,3.0,0
2010-02-22,2010,2,15.7,4.9,0
2010-02-23,2010,2,13.4,3.4,0
2010-02-24,2010,2,17.8,11.6,0
2010-02-25,2010,2,16.5,7.2,0
2010-02-26,2010,2,11.8,3.7,0
2010-02-27,2010,2,15.7,8.4,10.7
2010-02-28,2010,2,15.6,7.2,0
2010-03-01,2010,3,24.3,16.6,3.5
2010-03-02,2010,3,21.6,12.5,0
2010-03-03,2010,3,24.5,16.2,0
2010-03-04,2010,3,18.6,14.1,0.9
2010-03-05,2010,3,24.4,16.6,0
2010-03-06,2010,3,19.9,12.5,0
2010-03-07,2010,3,27.1,18.6,0
2010-03-08,2010,3,19.2,12.6,0
2010-03-09,2010,3,20.5,13.3,1.7
2010-03-10,2010,3,17.5,9.7,0
2010-03-11,2010,3,20.2,9.9,0
2010-03-12,2010,3,24.2,15.4,0.3
2010-03-13,2010,3,21.7,13.5,0
2010-03-14,2010,3,21.5,13.2,0
2010-03-15,2010,3,24.2,14.3,0
2010-03-16,2010,3,21.9,12.5,0
2010-03-17,2010,3,21.8,13.6,2.7
2010-03-18,2010,3,28.6,21.6,0
2010-03-19,2010,3,25.5,16.2,0
2010-03-20,2010,3,21.2,13.8,0
2010-03-21,2010,3,21.7,10.7,0
2010-03-22,2010,3,30.3,24.9,1.9
2010-03-23,2010,3,17.5,8.7,0
2010-03-24,2010,3,28.3,22.3,0
2010-03-25,2010,3,17.5,8.6,0.5
2010-03-26,2010,3,18.2,12.1,0
2010-03-27,2010,3,21.9,12.5,0
2010-03-28,2010,3,19.8,11.9,5.1
2010-03-29,2010,3,17.8,11.4,0
2010-03-30,2010,3,18.1,9.5,0
2010-03-31,2010,3,20.9,13.1,0
2010-04-01,2010,4,28.0,19.5,6.0
2010-04-02,2010,4,26.4,16.9,0
2010-04-03,2010,4,27.5,17.1,0
2010-04-04,2010,4,34.2,26.6,1.9
2010-04-05,2010,4,29.0,20.6,0
2010-04-06,2010,4,29.2,20.9,0
2010-04-07,2010,4,26.3,16.9,0
2010-04-08,2010,4,31.0,20.6,7.9
2010-04-09,2010,4,28.9,22.0,0
2010-04-10,2010,4,29.4,22.9,1.6
2010-04-11,2010,4,23.2,14.3,0.2
2010-04-12,2010,4,31.7,23.7,2.8
2010-04-13,2010,4,22.7,16.5,0
2010-04-14,2010,4,23.7,15.0,12.9
2010-04-15,2010,4,33.1,23.0,17.1
2010-04-16,2010,4,27.8,18.2,3.8
2010-04-17,2010,4,26.8,19.1,12.1
2010-04-18,2010,4,31.7,23.8,0.8
2010-04-19,2010,4,28.5,21.1,24.7
2010-04-20,2010,4,25.5,17.1,3.8
2010-04-21,2010,4,25.8,18.2,8.7
2010-04-22,2010,4,30.3,21.8,24.4
2010-04-23,2010,4,31.8,22.9,0.9
2010-04-24,2010,4,31.7,22.9,9.0
2010-04-25,2010,4,30.8,23.6,3.5
2010-04-26,2010,4,31.8,25.3,0
2010-04-27,2010,4,36.6,28.2,0
2010-04-28,2010,4,36.8,25.7,4.2
2010-04-29,2010,4,30.8,22.8,3.5
2010-04-30,2010,4,26.6,18.7,2.4
2010-05-01,2010,5,38.6,29.2,26.7
2010-05-02,2010,5,37.6,32.0,7.4
2010-05-03,2010,5,33.0,26.4,11.6
2010-05-04,2010,5,37.6,28.6,0
2010-05-05,2010,5,28.1,23.9,5.4
2010-05-06,2010,5,33.6,26.0,25.3
2010-05-07,2010,5,32.8,25.5,18.2
2010-05-08,2010,5,35.0,26.4,6.3
2010-05-09,2010,5,31.0,23.4,7.0
2010-05-10,2010,5,26.3,18.2,88.6
2010-05-11,2010,5,34.7,27.9,0
2010-05-12,2010,5,36.8,27.9,3.5
2010-05-13,2010,5,31.3,24.3,0
2010-05-14,2010,5,33.3,25.1,19.7
2010-05-15,2010,5,28.8,24.2,17.2
2010-05-16,2010,5,33.7,24.3,0
2010-05-17,2010,5,31.8,24.0,21.6
2010-05-18,2010,5,27.7,20.6,76.5
2010-05-19,2010,5,38.4,29.7,49.5
2010-05-20,2010,5,31.9,25.0,51.9
2010-05-21,2010,5,35.4,28.2,16.1
2010-05-22,2010,5,34.9,27.9,0
2010-05-23,2010,5,31.9,24.1,28.5
2010-05-24,2010,5,32.8,23.6,0
2010-05-25,2010,5,39.5,31.4,20.1
2010-05-26,2010,5,33.9,26.2,35.8
2010-05-27,2010,5,36.1,27.0,59.5
2010-05-28,2010,5,37.4,29.1,0
2010-05-29,2010,5,35.2,26.1,39.3
2010-05-30,2010,5,35.2,29.5,58.8
2010-05-31,2010,5,37.6,29.1,6.2
2010-06-01,2010,6,39.9,32.0,1.3
2010-06-02,2010,6,40.6,35.1,2.0
2010-06-03,2010,6,35.6,27.2,5.8
2010-06-04,2010,6,31.9,23.9,11.6
2010-06-05,2010,6,37.4,30.3,3.7
2010-06-06,2010,6,33.6,26.9,5.4
2010-06-07,2010,6,28.1,21.4,0.1
2010-06-08,2010,6,39.0,31.1,13.5
2010-06-09,2010,6,28.4,21.1,2.8
2010-06-10,2010,6,35.5,27.2,0.0
2010-06-11,2010,6,29.4,21.6,8.6
2010-06-12,2010,6,38.7,29.4,1.4
2010-06-13,2010,6,35.9,25.7,0.0
2010-06-14,2010,6,39.0,29.9,1.7
2010-06-15,2010,6,34.6,25.9,1.1
2010-06-16,2010,6,37.0,27.9,0.2
2010-06-17,2010,6,40.7,34.2,0.0
2010-06-18,2010,6,38.5,30.4,1.5
2010-06-19,2010,6,36.3,29.3,1.0
2010-06-20,2010,6,40.7,34.7,1.2
2010-06-21,2010,6,36.1,29.0,0.2
2010-06-22,2010,6,36.7,29.6,0.5
2010-06-23,2010,6,40.5,32.9,3.2
2010-06-24,2010,6,36.8,26.6,2.6
2010-06-25,2010,6,33.4,24.0,1.1
2010-06-26,2010,6,36.2,27.7,3.2
2010-06-27,2010,6,35.4,26.5,0.0
2010-06-28,2010,6,27.7,18.8,3.5
2010-06-29,2010,6,33.2,24.1,0.5
2010-06-30,2010,6,33.1,24.4,4.2
2010-07-01,2010,7,31.1,22.3,3.9
2010-07-02,2010,7,36.7,28.1,4.6
2010-07-03,2010,7,35.7,25.9,3.0
2010-07-04,2010,7,29.5,24.9,2.3
2010-07-05,2010,7,35.0,27.0,2.5
2010-07-06,2010,7,38.9,33.1,2.5
2010-07-07,2010,7,30.5,22.3,0.0
2010-07-08,2010,7,32.9,23.6,4.1
2010-07-09,2010,7,34.2,27.2,2.0
2010-07-10,2010,7,37.2,30.6,0.0
2010-07-11,2010,7,34.7,27.5,1.4
2010-07-12,2010,7,29.7,19.2,2.1
2010-07-13,2010,7,32.4,22.0,0.7
2010-07-14,2010,7,38.4,32.5,13.3
2010-07-15,2010,7,33.2,25.8,6.6
2010-07-16,2010,7,34.8,28.5,0.0
2010-07-17,2010,7,36.6,29.1,2.1
2010-07-18,2010,7,37.0,27.5,2.6
2010-07-19,2010,7,36.0,30.5,0.0
2010-07-20,2010,7,38.5,30.6,2.2
2010-07-21,2010,7,34.9,25.4,7.8
2010-07-22,2010,7,43.9,35.8,5.0
2010-07-23,2010,7,38.1,30.8,1.8
2010-07-24,2010,7,36.9,28.5,1.0
2010-07-25,2010,7,34.2,27.5,2.0
2010-07-26,2010,7,37.4,31.5,3.2
2010-07-27,2010,7,37.2,30.5,1.3
2010-07-28,2010,7,36.3,27.6,2.6
2010-07-29,2010,7,35.9,29.0,0.6
2010-07-30,2010,7,36.6,28.3,0.0
2010-07-31,2010,7,34.2,26.1,2.6
2010-08-01,2010,8,30.0,23.7,0.1
2010-08-02,2010,8,29.8,20.5,0.0
2010-08-03,2010,8,33.4,25.8,0.1
2010-08-04,2010,8,32.1,24.2,1.4
2010-08-05,2010,8,34.2,24.3,0.0
2010-08-06,2010,8,30.2,19.7,0.0
2010-08-07,2010,8,28.2,22.0,0.0
2010-08-08,2010,8,33.9,25.3,0.0
2010-08-09,2010,8,30.9,22.7,0.0
2010-08-10,2010,8,31.0,23.2,0.0
2010-08-11,2010,8,30.4,24.5,1.0
2010-08-12,2010,8,32.8,24.5,1.1
2010-08-13,2010,8,31.7,24.8,0.7
2010-08-14,2010,8,35.7,26.1,1.2
2010-08-15,2010,8,26.7,18.4,1.0
2010-08-16,2010,8,29.6,25.0,0.2
2010-08-17,2010,8,30.0,19.9,0.7
2010-08-18,2010,8,24.2,13.7,0.0
2010-08-19,2010,8,28.1,18.1,0.2
2010-08-20,2010,8,28.0,19.2,1.1
2010-08-21,2010,8,26.6,20.3,1.2
2010-08-22,2010,8,22.3,15.4,2.1
2010-08-23,2010,8,25.2,17.5,0.7
2010-08-24,2010,8,30.7,23.6,0.7
2010-08-25,2010,8,29.7,20.6,0.0
2010-08-26,2010,8,25.8,18.3,0.0
2010-08-27,2010,8,28.2,20.8,0.1
2010-08-28,2010,8,29.1,19.4,1.9
2010-08-29,2010,8,29.9,22.6,0.0
2010-08-30,2010,8,27.2,19.5,0.5
2010-08-31,2010,8,33.0,24.2,0.0
2010-09-01,2010,9,21.4,13.7,0.1
2010-09-02,2010,9,24.4,16.3,0.0
2010-09-03,2010,9,18.6,11.7,0.0
2010-09-04,2010,9,23.1,15.7,0.4
2010-09-05,2010,9,21.8,15.0,0.0
2010-09-06,2010,9,21.5,13.7,0.5
2010-09-07,2010,9,24.6,14.4,0.0
2010-09-08,2010,9,19.7,14.9,0.0
2010-09-09,2010,9,16.8,7.1,0.0
2010-09-10,2010,9,26.7,18.9,0.0
2010-09-11,2010,9,24.1,14.6,0.0
2010-09-12,2010,9,19.2,12.3,0.2
2010-09-13,2010,9,23.0,15.6,0.1
2010-09-14,2010,9,22.1,12.7,0.5
2010-09-15,2010,9,21.7,15.2,0.0
2010-09-16,2010,9,17.7,8.9,0.5
2010-09-17,2010,9,25.8,19.8,0.0
2010-09-18,2010,9,21.1,11.8,0.0
2010-09-19,2010,9,22.9,15.0,0.5
2010-09-20,2010,9,22.1,15.3,0.0
2010-09-21,2010,9,23.3,11.2,0.2
2010-09-22,2010,9,20.4,13.1,0.0
2010-09-23,2010,9,24.3,20.5,0.1
2010-09-24,2010,9,17.2,7.5,0.0
2010-09-25,2010,9,22.9,13.4,0.0
2010-09-26,2010,9,20.1,13.0,0.0
2010-09-27,2010,9,29.8,22.0,0.0
2010-09-28,2010,9,24.3,15.9,0.1
2010-09-29,2010,9,25.6,17.4,0.0
2010-09-30,2010,9,24.4,15.2,0.4
2010-10-01,2010,10,16.3,7.2,0.8
2010-10-02,2010,10,12.8,5.9,7.4
2010-10-03,2010,10,12.1,5.6,1.6
2010-10-04,2010,10,11.9,4.2,24.1
2010-10-05,2010,10,16.0,9.0,8.1
2010-10-06,2010,10,12.6,7.0,0
2010-10-07,2010,10,13.7,4.0,12.1
2010-10-08,2010,10,12.7,3.7,15.8
2010-10-09,2010,10,12.2,3.8,7.4
2010-10-10,2010,10,19.6,10.5,0
2010-10-11,2010,10,15.6,8.8,32.5
2010-10-12,2010,10,15.9,9.5,21.7
2010-10-13,2010,10,13.1,5.1,12.7
2010-10-14,2010,10,11.8,2.4,0
2010-10-15,2010,10,15.9,5.8,12.5
2010-10-16,2010,10,11.9,4.6,16.5
2010-10-17,2010,10,8.5,-0.4,10.6
2010-10-18,2010,10,14.4,6.9,1.9
2010-10-19,2010,10,16.1,6.7,0
2010-10-20,2010,10,19.2,12.4,1.6
2010-10-21,2010,10,13.4,6.5,21.2
2010-10-22,2010,10,15.8,7.8,10.9
2010-10-23,2010,10,14.8,7.2,0
2010-10-24,2010,10,11.9,5.8,38.1
2010-10-25,2010,10,6.5,0.3,0
2010-10-26,2010,10,12.2,3.0,0
2010-10-27,2010,10,12.6,2.5,0.8
2010-10-28,2010,10,11.4,2.1,7.2
2010-10-29,2010,10,16.1,8.0,22.1
2010-10-30,2010,10,13.2,6.0,6.6
2010-10-31,2010,10,20.9,13.2,0
2010-11-01,2010,11,4.4,-2.8,0
2010-11-02,2010,11,10.9,3.6,1.7
2010-11-03,2010,11,6.7,-1.4,52.2
2010-11-04,2010,11,10.5,1.9,8.5
2010-11-05,2010,11,4.4,-3.5,7.3
2010-11-06,2010,11,5.2,-1.4,35.5
2010-11-07,2010,11,9.4,0.2,98.4
2010-11-08,2010,11,9.3,4.2,25.6
2010-11-09,2010,11,5.3,-1.5,0
2010-11-10,2010,11,10.1,1.2,7.2
2010-11-11,2010,11,6.8,-0.2,18.2
2010-11-12,2010,11,9.3,4.9,11.2
2010-11-13,2010,11,11.2,2.1,1.6
2010-11-14,2010,11,10.8,2.4,0
2010-11-15,2010,11,12.2,5.3,19.7
2010-11-16,2010,11,7.4,-0.6,0
2010-11-17,2010,11,13.2,5.6,29.6
2010-11-18,2010,11,6.7,-0.4,75.0
2010-11-19,2010,11,9.2,1.6,11.3
2010-11-20,2010,11,7.4,-1.3,31.5
2010-11-21,2010,11,7.1,1.6,6.5
2010-11-22,2010,11,12.5,6.6,9.3
2010-11-23,2010,11,11.2,2.6,10.1
2010-11-24,2010,11,8.4,0.4,28.7
2010-11-25,2010,11,12.6,6.3,11.8
2010-11-26,2010,11,10.9,3.8,32.6
2010-11-27,2010,11,9.3,-0.4,0
2010-11-28,2010,11,5.0,-3.2,35.8
2010-11-29,2010,11,13.4,2.6,15.4
2010-11-30,2010,11,6.1,-2.3,24.3
2010-12-01,2010,12,3.5,-2.9,9.2
2010-12-02,2010,12,4.9,-0.8,56.8
2010-12-03,2010,12,4.4,-6.4,30.0
2010-12-04,2010,12,5.7,-4.0,0
2010-12-05,2010,12,11.9,3.2,2.9
2010-12-06,2010,12,6.4,-2.7,46.8
2010-12-07,2010,12,1.4,-6.1,37.0
2010-12-08,2010,12,5.3,-2.3,9.3
2010-12-09,2010,12,8.5,-1.4,39.2
2010-12-10,2010,12,6.3,-2.9,85.1
2010-12-11,2010,12,7.2,-0.0,105.4
2010-12-12,2010,12,8.7,-0.8,4.4
2010-12-13,2010,12,4.6,-4.3,11.6
2010-12-14,2010,12,10.3,2.0,17.7
2010-12-15,2010,12,7.2,-3.0,172.6
2010-12-16,2010,12,7.6,1.0,29.6
2010-12-17,2010,12,10.6,4.5,6.3
2010-12-18,2010,12,8.6,2.0,13.2
2010-12-19,2010,12,11.2,4.0,8.5
2010-12-20,2010,12,10.3,1.9,3.3
2010-12-21,2010,12,4.5,-2.2,93.0
2010-12-22,2010,12,11.6,4.3,125.8
2010-12-23,2010,12,8.2,2.7,0
2010-12-24,2010,12,7.7,-0.2,72.8
2010-12-25,2010,12,5.4,-2.6,39.1
2010-12-26,2010,12,5.3,-2.2,46.4
2010-12-27,2010,12,6.9,-0.7,22.9
2010-12-28,2010,12,7.8,2.2,2.5
2010-12-29,2010,12,10.7,3.0,23.4
2010-12-30,2010,12,9.7,4.2,0
2010-12-31,2010,12,12.1,3.0,13.5
2011-01-01,2011,1,5.7,-2.3,0
2011-01-02,2011,1,11.4,2.2,24.0
2011-01-03,2011,1,5.5,-2.5,57.8
2011-01-04,2011,1,8.2,2.6,16.4
2011-01-05,2011,1,11.1,4.7,18.6
2011-01-06,2011,1,5.3,-0.2,16.6
2011-01-07,2011,1,7.2,0.2,18.2
2011-01-08,2011,1,2.3,-7.4,0
2011-01-09,2011,1,10.9,3.4,0
2011-01-10,2011,1,11.3,4.6,38.7
2011-01-11,2011,1,10.7,3.1,0
2011-01-12,2011,1,10.0,1.3,28.1
2011-01-13,2011,1,8.4,1.9,14.2
2011-01-14,2011,1,8.7,0.3,0
2011-01-15,2011,1,9.2,-0.5,22.4
2011-01-16,2011,1,12.1,4.0,18.6
2011-01-17,2011,1,6.6,-2.7,94.6
2011-01-18,2011,1,8.7,1.7,60.0
2011-01-19,2011,1,9.4,0.5,25.5
2011-01-20,2011,1,8.8,-1.6,6.0
2011-01-21,2011,1,9.8,-0.6,34.1
2011-01-22,2011,1,14.4,8.1,0
2011-01-23,2011,1,15.1,8.8,3.1
2011-01-24,2011,1,9.9,0.6,2.5
2011-01-25,2011,1,3.1,-2.2,43.2
2011-01-26,2011,1,12.2,6.3,24.2
2011-01-27,2011,1,10.1,4.6,3.5
2011-01-28,2011,1,10.0,1.5,7.4
2011-01-29,2011,1,9.3,2.6,142.5
2011-01-30,2011,1,12.3,3.9,0
2011-01-31,2011,1,7.0,1.8,8.6
2011-02-01,2011,2,10.8,1.1,13.5
2011-02-02,2011,2,14.4,5.5,0
2011-02-03,2011,2,15.4,6.4,15.8
2011-02-04,2011,2,15.1,6.0,0
2011-02-05,2011,2,15.4,5.8,1.5
2011-02-06,2011,2,15.3,10.7,10.8
2011-02-07,2011,2,8.1,-1.4,0
2011-02-08,2011,2,17.9,6.8,16.8
2011-02-09,2011,2,15.1,6.4,22.9
2011-02-10,2011,2,16.7,9.2,1.3
2011-02-11,2011,2,14.4,6.1,14.1
2011-02-12,2011,2,13.1,7.5,11.1
2011-02-13,2011,2,15.2,9.2,13.5
2011-02-14,2011,2,18.5,9.7,40.0
2011-02-15,2011,2,15.8,8.4,0
2011-02-16,2011,2,13.0,2.7,0
2011-02-17,2011,2,14.2,2.7,0
2011-02-18,2011,2,9.9,2.0,0
2011-02-19,2011,2,13.5,8.1,0
2011-02-20,2011,2,17.5,8.9,0
